"userid","country","age"
"'110128'","'usa'",53
"'110158'","'usa'",30
"'110160'","'usa'",30
"'110165'","'usa'",0
"'110168'","'usa'",47
"'110180'","'new zealand'",38
"'110202'","'usa'",0
"'110204'","'usa'",55
"'110208'","'usa'",29
"'110214'","'usa'",45
"'110227'","'usa'",34
"'110235'","'australia'",22
"'110265'","'usa'",28
"'110266'","'usa'",16
"'110267'","'canada'",39
"'110280'","'usa'",35
"'110288'","'usa'",0
"'110291'","'usa'",0
"'110300'","'united kingdom'",23
"'110301'","'usa'",26
"'110308'","'usa'",0
"'110309'","'usa'",32
"'110317'","'usa'",22
"'110320'","'philippines'",24
"'110349'","'usa'",27
"'11036'","'usa'",0
"'110360'","'usa'",20
"'110361'","'usa'",29
"'110366'","'switzerland'",60
"'110367'","'france'",21
"'110373'","'usa'",0
"'11038'","'usa'",0
"'110381'","'usa'",21
"'110382'","'usa'",35
"'110410'","'usa'",0
"'110414'","'usa'",23
"'110440'","'usa'",29
"'110459'","'usa'",38
"'110465'","'usa'",0
"'110483'","'canada'",30
"'110493'","'canada'",0
"'110497'","'usa'",49
"'110528'","'usa'",0
"'110540'","''unknown''",47
"'110550'","'united kingdom'",29
"'110553'","'usa'",14
"'110558'","'usa'",0
"'110564'","'usa'",29
"'110572'","'france'",18
"'110575'","'usa'",29
"'110584'","'usa'",26
"'110591'","'spain'",52
"'110599'","'canada'",34
"'110602'","'south korea'",0
"'110608'","'usa'",22
"'110609'","'japan'",32
"'110615'","'usa'",0
"'110626'","'usa'",0
"'110651'","'usa'",0
"'110661'","'usa'",27
"'110662'","'usa'",0
"'11070'","'canada'",0
"'110700'","'usa'",0
"'110702'","'usa'",57
"'110712'","'united kingdom'",21
"'110723'","'usa'",55
"'110724'","'canada'",0
"'110746'","'united kingdom'",59
"'110771'","'usa'",0
"'11078'","'usa'",52
"'110783'","'usa'",34
"'110786'","'usa'",59
"'110806'","'usa'",48
"'110808'","'usa'",36
"'110814'","'usa'",0
"'110815'","'canada'",47
"'110817'","'canada'",40
"'110818'","'germany'",33
"'110820'","'usa'",0
"'110826'","'united kingdom'",33
"'110834'","'usa'",33
"'110842'","'usa'",32
"'110853'","'usa'",34
"'110884'","'usa'",40
"'110887'","'usa'",58
"'110890'","'usa'",0
"'110899'","'usa'",35
"'110912'","'usa'",36
"'110919'","'usa'",54
"'110934'","'usa'",46
"'110964'","'usa'",0
"'110973'","'usa'",43
"'110979'","'canada'",51
"'110988'","'usa'",21
"'110990'","'usa'",29
"'110993'","'usa'",54
"'111003'","'canada'",66
"'111019'","'usa'",21
"'111027'","'usa'",28
"'111032'","'usa'",0
"'111035'","'usa'",0
"'11104'","'usa'",0
"'111045'","'usa'",20
"'111054'","'usa'",21
"'111110'","'germany'",0
"'111117'","''unknown''",0
"'111124'","'canada'",0
"'111133'","'usa'",50
"'111147'","'canada'",23
"'111166'","'usa'",44
"'111171'","'usa'",0
"'111174'","'usa'",0
"'111190'","'usa'",53
"'111199'","''unknown''",0
"'11120'","'finland'",58
"'111203'","'spain'",20
"'111204'","'canada'",0
"'111210'","'usa'",0
"'111228'","'usa'",18
"'111238'","'australia'",25
"'11124'","'usa'",30
"'111241'","'usa'",0
"'111245'","'canada'",37
"'111254'","'united kingdom'",0
"'111261'","'usa'",0
"'111269'","'usa'",30
"'111286'","'usa'",45
"'111288'","'usa'",0
"'1113'","'usa'",22
"'111310'","'usa'",31
"'111337'","'usa'",47
"'111346'","'usa'",42
"'111358'","'usa'",69
"'11136'","'ireland'",27
"'111369'","'usa'",51
"'11137'","'usa'",0
"'111371'","'usa'",52
"'111378'","'usa'",0
"'111390'","'usa'",0
"'111415'","'usa'",56
"'111417'","'germany'",25
"'111422'","'usa'",59
"'111433'","'peru'",23
"'111434'","'usa'",0
"'111438'","'usa'",0
"'111442'","'usa'",54
"'111444'","'usa'",0
"'111451'","'usa'",0
"'111464'","'usa'",0
"'111468'","'usa'",47
"'111495'","'canada'",22
"'111536'","'usa'",0
"'111539'","'usa'",74
"'11155'","'usa'",27
"'111550'","'south africa'",50
"'111565'","'usa'",0
"'111578'","'usa'",0
"'111581'","'israel'",29
"'1116'","'canada'",29
"'111604'","'australia'",0
"'111627'","'usa'",18
"'111634'","'usa'",44
"'111635'","'usa'",0
"'111637'","'usa'",53
"'111642'","'usa'",55
"'111646'","''unknown''",0
"'111656'","'usa'",0
"'111657'","'usa'",35
"'111680'","'usa'",52
"'111695'","'usa'",0
"'111704'","'netherlands'",50
"'11172'","'germany'",27
"'111727'","'usa'",59
"'111731'","'usa'",26
"'111733'","'usa'",0
"'111741'","'germany'",31
"'111745'","'usa'",32
"'111747'","'usa'",56
"'111749'","'canada'",0
"'111764'","'usa'",17
"'11179'","'usa'",0
"'111794'","'usa'",54
"'1118'","'usa'",0
"'111807'","'usa'",0
"'111810'","'usa'",0
"'111812'","'new zealand'",0
"'111816'","'usa'",0
"'111822'","'switzerland'",0
"'111847'","'usa'",38
"'111877'","'usa'",0
"'111888'","'usa'",50
"'111907'","'ireland'",14
"'111912'","'germany'",35
"'11192'","'germany'",49
"'111924'","'usa'",61
"'111926'","''unknown''",34
"'111933'","'usa'",49
"'111938'","'canada'",0
"'111944'","'usa'",23
"'111947'","'usa'",30
"'111953'","'canada'",19
"'111954'","'canada'",25
"'111979'","'usa'",24
"'11198'","'germany'",45
"'111991'","'usa'",29
"'111999'","'usa'",38
"'112001'","'usa'",43
"'11201'","'netherlands'",30
"'112026'","'usa'",17
"'11206'","'usa'",62
"'112069'","'usa'",38
"'112083'","'usa'",25
"'112088'","'usa'",0
"'112093'","'usa'",35
"'112100'","''unknown''",0
"'112103'","'usa'",35
"'112109'","'canada'",33
"'112111'","'usa'",65
"'112113'","'canada'",25
"'112130'","'canada'",31
"'112148'","'canada'",20
"'112169'","'usa'",18
"'112173'","'usa'",30
"'112181'","'usa'",31
"'112188'","''unknown''",36
"'112199'","'usa'",72
"'112220'","'usa'",0
"'112223'","'usa'",0
"'112227'","'australia'",25
"'112231'","'usa'",44
"'11224'","'usa'",51
"'112240'","''unknown''",0
"'112243'","'usa'",0
"'112251'","'usa'",26
"'112272'","'usa'",24
"'112280'","'usa'",50
"'112298'","''unknown''",0
"'1123'","'canada'",23
"'11231'","'usa'",37
"'112315'","''unknown''",53
"'112335'","'usa'",49
"'112349'","'spain'",27
"'112367'","'singapore'",0
"'112401'","'australia'",49
"'112402'","'usa'",36
"'112408'","'usa'",48
"'112412'","'usa'",30
"'11242'","'usa'",0
"'112428'","'usa'",34
"'112435'","'usa'",0
"'112436'","'usa'",0
"'112437'","'usa'",26
"'11245'","'canada'",0
"'112457'","'united kingdom'",41
"'112477'","'ireland'",0
"'112488'","'canada'",0
"'11250'","'usa'",13
"'112502'","'usa'",0
"'112507'","'usa'",49
"'112512'","'canada'",27
"'112529'","'usa'",0
"'112541'","'australia'",22
"'112544'","'usa'",0
"'112559'","'usa'",37
"'112561'","'united kingdom'",31
"'112570'","'usa'",26
"'112580'","''unknown''",31
"'112589'","''unknown''",0
"'112590'","'usa'",0
"'112598'","'usa'",0
"'11260'","'usa'",37
"'112614'","'usa'",46
"'112616'","'usa'",0
"'112626'","'usa'",49
"'112637'","'usa'",22
"'112643'","'usa'",32
"'11266'","'usa'",0
"'112672'","'usa'",47
"'112673'","'united kingdom'",34
"'112690'","'germany'",0
"'112709'","'england'",42
"'112733'","'usa'",0
"'112736'","'usa'",50
"'112738'","'usa'",0
"'112746'","'usa'",59
"'112761'","'usa'",29
"'112765'","'usa'",35
"'11279'","'canada'",29
"'112811'","'usa'",53
"'112818'","''unknown''",15
"'112831'","'scotland'",0
"'112845'","'canada'",0
"'11285'","'canada'",32
"'112852'","'portugal'",26
"'112856'","'china'",35
"'112857'","'canada'",0
"'112881'","'canada'",18
"'112897'","'usa'",23
"'1129'","'usa'",53
"'112914'","'usa'",0
"'112915'","'usa'",0
"'112931'","'usa'",34
"'112937'","'usa'",0
"'112941'","'usa'",0
"'112952'","'usa'",0
"'112953'","'usa'",31
"'112972'","'usa'",55
"'112977'","'canada'",33
"'112979'","'usa'",60
"'11298'","'usa'",45
"'112986'","'usa'",68
"'112987'","''unknown''",37
"'112992'","'usa'",0
"'113022'","'usa'",0
"'113028'","'usa'",0
"'113030'","'canada'",25
"'113039'","'usa'",0
"'113062'","'usa'",0
"'113068'","'usa'",0
"'113083'","''unknown''",30
"'113088'","'usa'",36
"'113091'","''unknown''",0
"'113097'","'usa'",0
"'1131'","''unknown''",22
"'113106'","'united kingdom'",27
"'113121'","'usa'",27
"'113128'","'usa'",0
"'113139'","'usa'",36
"'113140'","'usa'",61
"'113142'","'usa'",35
"'113148'","'usa'",0
"'11315'","'australia'",0
"'113155'","'usa'",28
"'113203'","'canada'",23
"'113212'","'usa'",52
"'113217'","'usa'",0
"'113241'","'usa'",0
"'113248'","'canada'",0
"'11325'","'usa'",23
"'113259'","'usa'",30
"'113266'","'portugal'",25
"'113270'","'usa'",25
"'113271'","'usa'",0
"'113275'","'france'",38
"'113277'","'usa'",23
"'113279'","'usa'",24
"'113292'","'usa'",38
"'113328'","'usa'",0
"'113334'","'canada'",40
"'113340'","'usa'",37
"'113348'","'usa'",53
"'113364'","'usa'",44
"'113365'","'usa'",47
"'113375'","'usa'",16
"'113378'","''unknown''",0
"'113380'","''unknown''",0
"'113383'","'usa'",46
"'113425'","'usa'",47
"'113435'","'usa'",49
"'113441'","'usa'",0
"'113466'","'usa'",0
"'113467'","'usa'",37
"'113475'","'usa'",36
"'113519'","'usa'",0
"'113531'","'usa'",63
"'113533'","'usa'",0
"'113537'","'germany'",29
"'113540'","'usa'",54
"'113545'","''unknown''",0
"'113560'","'usa'",0
"'113568'","'usa'",0
"'113579'","'usa'",0
"'113584'","'usa'",0
"'113586'","'usa'",25
"'113602'","'usa'",52
"'113605'","'usa'",39
"'113612'","'germany'",32
"'113618'","'usa'",0
"'11362'","'canada'",0
"'113624'","'usa'",0
"'11363'","'usa'",0
"'113630'","'usa'",56
"'113633'","'usa'",42
"'113643'","''unknown''",25
"'113648'","'australia'",23
"'113657'","'usa'",0
"'113661'","'usa'",39
"'113662'","'usa'",53
"'113663'","''unknown''",0
"'113680'","'usa'",47
"'113689'","''unknown''",0
"'113700'","'usa'",58
"'113721'","'usa'",0
"'113723'","'usa'",33
"'113752'","'usa'",0
"'113753'","'usa'",0
"'113755'","'usa'",0
"'113777'","'usa'",52
"'113778'","'usa'",46
"'113785'","'usa'",0
"'113790'","'usa'",53
"'113796'","'usa'",0
"'113804'","''unknown''",52
"'113817'","'australia'",25
"'113819'","'usa'",40
"'113821'","'usa'",0
"'113827'","'usa'",0
"'113851'","'usa'",40
"'113856'","'usa'",22
"'113859'","'usa'",24
"'113866'","'usa'",24
"'113896'","'netherlands'",103
"'113902'","'usa'",36
"'113904'","'usa'",31
"'113913'","'usa'",49
"'113919'","'usa'",39
"'113926'","'canada'",0
"'11393'","'canada'",73
"'113944'","'usa'",0
"'113951'","'usa'",0
"'113955'","'usa'",16
"'113961'","'usa'",0
"'113966'","'usa'",27
"'113971'","'australia'",0
"'113983'","'usa'",39
"'113989'","'usa'",63
"'11399'","''unknown''",0
"'113990'","'usa'",0
"'113992'","'usa'",55
"'114'","'usa'",57
"'11400'","'canada'",49
"'114007'","'usa'",0
"'114016'","'usa'",31
"'114043'","'france'",58
"'114050'","'usa'",73
"'114066'","'united kingdom'",48
"'114073'","'usa'",0
"'114075'","'netherlands'",38
"'114078'","'netherlands'",32
"'114085'","'usa'",0
"'114089'","'usa'",0
"'114107'","'canada'",72
"'11413'","'usa'",0
"'114140'","'usa'",0
"'114143'","''unknown''",31
"'114146'","'usa'",0
"'114178'","'japan'",30
"'114185'","'usa'",0
"'114197'","'canada'",28
"'114200'","'usa'",41
"'114203'","'germany'",0
"'114210'","'canada'",35
"'114216'","'canada'",0
"'114217'","'malaysia'",24
"'114218'","'usa'",42
"'114226'","'usa'",0
"'114243'","'usa'",0
"'11425'","'usa'",15
"'114251'","'germany'",50
"'114255'","'usa'",0
"'114258'","'usa'",30
"'114265'","'usa'",0
"'114271'","'usa'",49
"'114279'","'united kingdom'",42
"'114288'","'united kingdom'",0
"'114292'","'usa'",47
"'114298'","'usa'",28
"'114301'","'australia'",22
"'114304'","'usa'",31
"'114306'","'canada'",43
"'114337'","'australia'",27
"'11435'","'usa'",61
"'114353'","'usa'",0
"'114355'","'usa'",25
"'114362'","'usa'",28
"'114365'","'usa'",0
"'114368'","'usa'",33
"'114371'","'usa'",0
"'114374'","'usa'",20
"'114378'","'usa'",30
"'114379'","'usa'",31
"'114389'","'usa'",0
"'114413'","'usa'",29
"'114414'","'usa'",27
"'114444'","'usa'",34
"'114446'","'united kingdom'",26
"'114452'","'usa'",26
"'114466'","'usa'",0
"'114467'","'usa'",38
"'114483'","'usa'",33
"'114492'","'usa'",25
"'114498'","'usa'",37
"'114504'","'usa'",0
"'11451'","'usa'",0
"'11453'","'usa'",36
"'114532'","'usa'",0
"'114534'","'usa'",38
"'114538'","'united kingdom'",22
"'114544'","'usa'",35
"'114551'","'usa'",0
"'11456'","'usa'",0
"'114562'","'usa'",37
"'114563'","'usa'",25
"'114565'","'usa'",0
"'114570'","'usa'",0
"'114577'","'usa'",0
"'114581'","'usa'",23
"'114583'","'usa'",0
"'114592'","'usa'",25
"'114594'","'usa'",0
"'114597'","''unknown''",0
"'114601'","''unknown''",0
"'114611'","'usa'",25
"'114620'","'usa'",32
"'114623'","'usa'",34
"'114627'","'usa'",65
"'114629'","'usa'",31
"'114634'","'romania'",0
"'11464'","'canada'",16
"'114643'","'usa'",29
"'114649'","'usa'",33
"'114650'","'united kingdom'",22
"'114654'","'usa'",0
"'114655'","'canada'",23
"'114662'","'canada'",0
"'114688'","'canada'",24
"'114695'","'canada'",0
"'114698'","'usa'",81
"'114699'","'usa'",0
"'114700'","'usa'",28
"'114710'","'usa'",0
"'114722'","'usa'",22
"'114724'","'usa'",32
"'114728'","'usa'",0
"'114742'","'usa'",0
"'114744'","'usa'",0
"'114748'","'usa'",0
"'114750'","'usa'",25
"'114756'","'usa'",34
"'114773'","''unknown''",0
"'114785'","'usa'",29
"'114798'","'usa'",35
"'114799'","''unknown''",0
"'114802'","'usa'",0
"'114813'","'usa'",0
"'114822'","'usa'",25
"'114834'","'usa'",31
"'114847'","'usa'",0
"'114850'","'canada'",20
"'114865'","'australia'",97
"'114868'","'canada'",31
"'11487'","'usa'",0
"'114874'","'germany'",32
"'114893'","'united kingdom'",32
"'114911'","'usa'",21
"'114919'","'usa'",24
"'114921'","'usa'",31
"'114937'","'usa'",28
"'114983'","'australia'",21
"'114987'","'usa'",0
"'114988'","'usa'",37
"'114996'","''unknown''",0
"'115002'","'sweden'",0
"'115003'","'usa'",43
"'115006'","'australia'",55
"'115037'","'usa'",0
"'11504'","'greece'",1
"'115045'","'canada'",0
"'115062'","''unknown''",32
"'115081'","'usa'",0
"'115097'","''unknown''",27
"'115109'","'usa'",38
"'115117'","'canada'",19
"'115120'","'usa'",29
"'11514'","'usa'",0
"'115150'","'usa'",59
"'115153'","'australia'",38
"'115161'","'usa'",0
"'115162'","'canada'",0
"'11517'","'usa'",57
"'115180'","'canada'",0
"'115198'","'france'",31
"'11520'","'usa'",45
"'11521'","'usa'",24
"'115214'","'usa'",0
"'115224'","'usa'",25
"'115226'","'u.s>'",0
"'11523'","'usa'",0
"'115231'","''unknown''",49
"'115234'","'usa'",32
"'115252'","''unknown''",0
"'115259'","'france'",32
"'115266'","'usa'",61
"'115277'","'united kingdom'",0
"'115278'","'usa'",0
"'115286'","'usa'",0
"'11529'","'usa'",0
"'115303'","'usa'",43
"'11532'","'usa'",0
"'115328'","'usa'",52
"'115362'","'usa'",0
"'115372'","'australia'",37
"'115379'","'usa'",0
"'115392'","'sweden'",30
"'115410'","'netherlands'",29
"'115435'","'usa'",30
"'115473'","''unknown''",0
"'115482'","'usa'",0
"'115488'","'australia'",22
"'115490'","'usa'",0
"'1155'","'usa'",22
"'115503'","'usa'",0
"'115536'","'usa'",32
"'115537'","'canada'",50
"'115538'","'united kingdom'",0
"'11554'","'usa'",35
"'115552'","'canada'",30
"'115567'","'usa'",28
"'115572'","'usa'",23
"'115585'","'usa'",0
"'115589'","'germany'",44
"'115614'","'australia'",19
"'115641'","'usa'",23
"'115655'","'canada'",18
"'115666'","'usa'",24
"'115671'","'usa'",0
"'115675'","'usa'",23
"'115678'","'usa'",34
"'115679'","'usa'",16
"'115682'","''unknown''",0
"'115692'","'usa'",33
"'115693'","'usa'",30
"'115700'","'usa'",29
"'115707'","'usa'",59
"'115714'","'usa'",41
"'115717'","'usa'",0
"'115724'","'usa'",0
"'115751'","'usa'",17
"'115752'","'usa'",29
"'115754'","'usa'",0
"'115759'","'usa'",39
"'115778'","''unknown''",34
"'115783'","''unknown''",33
"'115791'","'usa'",0
"'115792'","'canada'",29
"'115815'","'usa'",0
"'115833'","'usa'",0
"'115839'","'germany'",0
"'115841'","'usa'",60
"'115847'","'usa'",30
"'115857'","'usa'",0
"'115874'","'new zealand'",59
"'115875'","'new zealand'",39
"'11590'","'usa'",0
"'115900'","'usa'",26
"'115904'","'united kingdom'",27
"'115905'","'canada'",28
"'115907'","'usa'",37
"'115917'","'usa'",34
"'115919'","'usa'",36
"'115929'","'usa'",0
"'115934'","'usa'",44
"'11594'","'usa'",63
"'115940'","'usa'",26
"'115942'","'usa'",43
"'115948'","'usa'",49
"'115953'","'usa'",36
"'115956'","'usa'",0
"'115963'","'usa'",0
"'115971'","'usa'",31
"'115973'","'usa'",0
"'115995'","'usa'",34
"'115997'","'usa'",32
"'115998'","'usa'",49
"'116005'","'canada'",28
"'116006'","'germany'",34
"'11601'","'usa'",0
"'116031'","'new zealand'",46
"'116032'","'usa'",0
"'116036'","'spain'",20
"'116041'","'usa'",34
"'116047'","'usa'",32
"'116060'","'usa'",0
"'116063'","'usa'",30
"'116070'","'usa'",25
"'116073'","'usa'",0
"'116090'","'usa'",0
"'1161'","'usa'",0
"'116103'","'usa'",56
"'116113'","'usa'",47
"'116122'","'usa'",31
"'116123'","'usa'",21
"'116149'","'usa'",20
"'116160'","'usa'",39
"'116168'","'usa'",48
"'116170'","'usa'",24
"'116179'","'usa'",0
"'116183'","'usa'",0
"'116187'","'united kingdom'",57
"'116195'","'usa'",45
"'116199'","'usa'",0
"'116209'","'usa'",0
"'11621'","'canada'",40
"'116210'","'netherlands'",46
"'116220'","'usa'",32
"'116223'","'usa'",24
"'116232'","'usa'",41
"'11624'","'spain'",16
"'116241'","'usa'",33
"'116249'","'usa'",0
"'116288'","'usa'",0
"'11629'","'usa'",21
"'116290'","'usa'",0
"'116301'","'usa'",30
"'116306'","'usa'",37
"'116310'","'usa'",35
"'116311'","'usa'",63
"'116313'","'usa'",35
"'116318'","'usa'",0
"'116320'","'usa'",29
"'116339'","'usa'",37
"'116341'","'belgium'",22
"'116343'","'usa'",0
"'116356'","'usa'",18
"'116360'","'usa'",0
"'116367'","'united kingdom'",26
"'116370'","'usa'",0
"'116377'","'australia'",19
"'11638'","'usa'",0
"'116381'","'usa'",39
"'11639'","'canada'",0
"'116391'","'usa'",50
"'116395'","'usa'",0
"'116408'","'usa'",35
"'116428'","'canada'",47
"'11643'","'usa'",34
"'116433'","'usa'",0
"'116448'","'usa'",0
"'116460'","'usa'",0
"'116464'","'usa'",21
"'116489'","'usa'",25
"'116497'","'usa'",0
"'116506'","'usa'",0
"'116521'","'usa'",25
"'116526'","'usa'",38
"'116535'","'usa'",0
"'116537'","'usa'",0
"'116548'","'usa'",42
"'116549'","'usa'",44
"'116555'","'usa'",43
"'116558'","'usa'",0
"'116563'","'usa'",37
"'11657'","'usa'",25
"'116574'","'usa'",0
"'116577'","'usa'",41
"'116582'","''unknown''",32
"'116599'","'iran'",29
"'116602'","'usa'",0
"'116605'","'usa'",0
"'116610'","'usa'",0
"'116630'","'usa'",61
"'116652'","'usa'",0
"'116669'","'united kingdom'",42
"'116674'","'usa'",36
"'116676'","'canada'",47
"'1167'","'usa'",25
"'116705'","'usa'",0
"'116713'","'canada'",0
"'116740'","'usa'",50
"'116743'","'usa'",0
"'116744'","'usa'",32
"'116746'","'usa'",66
"'116758'","'usa'",38
"'116759'","'usa'",62
"'11676'","'n/a'",0
"'116763'","'usa'",71
"'116769'","'canada'",0
"'116786'","'usa'",0
"'116787'","'usa'",0
"'116796'","'usa'",75
"'116800'","'usa'",52
"'116803'","'canada'",0
"'116809'","'usa'",0
"'116816'","'usa'",0
"'116819'","'usa'",24
"'116828'","'usa'",23
"'116836'","'usa'",0
"'116856'","'usa'",46
"'116857'","'usa'",55
"'116866'","''unknown''",0
"'11687'","'canada'",47
"'116870'","'canada'",58
"'116873'","'usa'",47
"'116897'","'usa'",43
"'11690'","'germany'",30
"'116904'","'usa'",38
"'116931'","'usa'",24
"'116948'","'canada'",32
"'116950'","'usa'",36
"'116972'","'usa'",42
"'116990'","'usa'",0
"'117015'","''unknown''",0
"'117037'","'canada'",45
"'117041'","'usa'",0
"'117068'","'usa'",27
"'11708'","''unknown''",0
"'117080'","'usa'",42
"'117082'","'usa'",17
"'11709'","'usa'",29
"'117092'","'canada'",53
"'117097'","'usa'",43
"'117109'","'italy'",32
"'117111'","'canada'",30
"'117115'","''unknown''",28
"'117123'","'usa'",30
"'117131'","'canada'",56
"'117132'","'usa'",66
"'117142'","'usa'",39
"'117150'","'usa'",0
"'117156'","'usa'",0
"'117157'","'usa'",43
"'117159'","'usa'",0
"'117162'","'usa'",0
"'117164'","'usa'",49
"'117173'","'iceland'",29
"'117177'","'usa'",36
"'11718'","'usa'",0
"'117196'","'usa'",0
"'117210'","''unknown''",35
"'117215'","'usa'",27
"'117227'","''unknown''",58
"'11724'","'usa'",42
"'117241'","'germany'",33
"'117251'","'usa'",0
"'117255'","'usa'",29
"'117256'","'usa'",0
"'117263'","'usa'",0
"'117296'","'usa'",0
"'117306'","'usa'",0
"'117318'","'usa'",0
"'117321'","'usa'",0
"'117330'","'usa'",0
"'117336'","'usa'",69
"'117340'","'usa'",0
"'117345'","'usa'",31
"'11737'","''unknown''",31
"'117384'","'far away...'",29
"'117390'","''unknown''",0
"'117396'","'usa'",0
"'117398'","'usa'",52
"'117417'","'canada'",31
"'117418'","''unknown''",0
"'117437'","'usa'",0
"'117445'","''unknown''",0
"'117453'","'usa'",0
"'117462'","'usa'",0
"'117486'","'usa'",25
"'117487'","'usa'",0
"'117489'","'usa'",0
"'117495'","'usa'",50
"'117515'","'usa'",0
"'117517'","''unknown''",0
"'117539'","'usa'",30
"'117542'","'usa'",0
"'117543'","'usa'",0
"'117548'","'usa'",57
"'117553'","'usa'",0
"'117557'","'usa'",0
"'11757'","'usa'",0
"'117571'","'spain'",36
"'117577'","'usa'",0
"'117581'","'usa'",41
"'117593'","'canada'",31
"'117594'","'usa'",26
"'117595'","'usa'",0
"'117609'","'usa'",52
"'117643'","'usa'",26
"'11766'","'canada'",25
"'117668'","'usa'",33
"'117670'","''unknown''",0
"'117676'","'united kingdom'",60
"'117683'","'united kingdom'",28
"'117700'","'canada'",39
"'117719'","'usa'",26
"'117722'","'usa'",29
"'117724'","'malaysia'",40
"'117738'","'usa'",0
"'117751'","'usa'",41
